,msoa_code,name,ethnicity_white_2011,ethnicity_mixed_2011,ethnicity_asian_2011,ethnicity_black_2011,ethnicity_other_2011,ethnicity_bame_2011,perc_ethnicity_white_2011,perc_ethnicity_mixed_2011,perc_ethnicity_asian_2011,perc_ethnicity_black_2011,perc_ethnicity_other_2011,perc_ethnicity_bame_2011,uk_born_2011,not_uk_born_2011,perc_uk_born_2011,perc_not_uk_born_2011,language_has_not_+16_english_speaker_2011,language_has_not_+16_english_speaker_2011,perc_language_has_not_+16_english_speaker_2011,perc_language_has_not_+16_english_speaker_2011,religion_christian_2011,religion_buddhist_2011,religion_hindu_2011,religion_jewish_2011,religion_muslim_2011,religion_sikh_2011,religion_other_religion_2011,religion_no_religion_2011,religion_religion_not_stated_2011,perc_religion_christian_2011,perc_religion_buddhist_2011,perc_religion_hindu_2011,perc_religion_jewish_2011,perc_religion_muslim_2011,perc_religion_sikh_2011,perc_religion_other_religion_2011,perc_religion_no_religion_2011,perc_religion_religion_not_stated_2011,median_house_price_2005,median_house_price_2006,median_house_price_2007,median_house_price_2008,median_house_price_2009,median_house_price_2010,median_house_price_2011,median_house_price_2012,median_house_price_2013,sales_house_price_2005,sales_house_price_2006,sales_house_price_2007,sales_house_price_2008,sales_house_price_2009,sales_house_price_2010,sales_house_price_2011,sales_house_price_2011,sales_house_price_2013,qualification_no_qualification_2011,qualification_level_1_2011,qualification_level_2_2011,qualification_apprenticeship_2011,qualification_level_3_2011,qualification_level_4_2011,qualification_other_qualifications_2011,qualification_students_2011,economic_activity_active_total_2011,economic_activity_active_unemployed_2011,economic_activity_inactive_total_2011,perc_economic_activity_active_2011,unemployment_rate_2011,perc_economic_activity_inactive_total_2011
786,E02000788,Richmond upon Thames 005,7792,289,389,73,149,900,89.6,3.3,4.5,0.8,1.7,10.4,6602,2090,76.0,24.0,3402,264,92.8,7.2,5062,74,77,97,215,8,26,2465,668,58.2,0.9,0.9,1.1,2.5,0.1,0.3,28.4,7.7,408500,420000,528475,491000,515000,572500,617500,628750,690000,207,286,222,141,147,170,175,174,173,520,406,658,74,641,4095,436,249,4899,150,1374,78.1,3.1,21.9
787,E02000789,Richmond upon Thames 006,5311,276,424,57,128,885,85.7,4.5,6.8,0.9,2.1,14.3,4297,1899,69.4,30.6,2692,274,90.8,9.2,3381,59,77,97,180,39,26,1807,530,54.6,1.0,1.2,1.6,2.9,0.6,0.4,29.2,8.6,345000,366500,422950,463000,457500,475000,459000,499999,557105,135,206,175,91,96,136,118,131,111,447,307,382,55,438,3155,301,159,3514,122,1125,75.7,3.5,24.3
788,E02000790,Richmond upon Thames 007,5570,237,255,53,78,623,89.9,3.8,4.1,0.9,1.3,10.1,4799,1394,77.5,22.5,2474,135,94.8,5.2,3288,48,59,39,108,33,33,2056,529,53.1,0.8,1.0,0.6,1.7,0.5,0.5,33.2,8.5,301000,416000,495000,530000,441500,590000,495000,560000,600000,187,222,190,122,90,141,129,145,113,256,245,411,42,438,3154,214,132,3645,95,884,80.5,2.6,19.5
789,E02000791,Richmond upon Thames 008,5371,219,355,70,122,766,87.5,3.6,5.8,1.1,2.0,12.5,3892,2245,63.4,36.6,2714,272,90.9,9.1,3209,64,80,82,99,17,34,1915,637,52.3,1.0,1.3,1.3,1.6,0.3,0.6,31.2,10.4,341000,390000,434950,537500,497500,490000,539000,537000,592000,148,247,201,88,115,124,110,142,145,270,200,364,34,475,3461,469,381,3631,111,1195,75.2,3.1,24.8
790,E02000792,Richmond upon Thames 009,6296,228,340,56,69,693,90.1,3.3,4.9,0.8,1.0,9.9,5008,1981,71.7,28.3,2930,279,91.3,8.7,3644,40,68,79,105,25,39,2347,642,52.1,0.6,1.0,1.1,1.5,0.4,0.6,33.6,9.2,295000,385000,395000,382475,402500,439000,499950,545000,440000,179,245,202,104,114,126,127,117,131,368,267,473,46,464,3688,404,166,4102,147,1113,78.7,3.6,21.3
791,E02000793,Richmond upon Thames 010,6263,309,1186,195,169,1859,77.1,3.8,14.6,2.4,2.1,22.9,6177,1945,76.1,23.9,2885,259,91.8,8.2,4725,77,387,13,480,151,40,1641,608,58.2,0.9,4.8,0.2,5.9,1.9,0.5,20.2,7.5,248000,274975,293000,280000,267500,295000,302000,332000,335000,133,140,147,61,64,89,74,79,99,1098,730,912,191,745,2379,476,379,4366,204,1542,73.9,4.7,26.1
792,E02000794,Richmond upon Thames 011,5618,238,551,65,137,991,85.0,3.6,8.3,1.0,2.1,15.0,5072,1537,76.7,23.3,2508,152,94.3,5.7,3673,56,158,31,236,73,31,1822,529,55.6,0.8,2.4,0.5,3.6,1.1,0.5,27.6,8.0,254975,265000,346125,320000,296000,337000,384000,390000,450000,138,228,160,77,120,102,103,109,129,553,383,555,109,589,2838,280,272,3810,135,1063,78.2,3.5,21.8
793,E02000795,Richmond upon Thames 012,6106,224,360,95,113,792,88.5,3.2,5.2,1.4,1.6,11.5,5103,1795,74.0,26.0,2408,215,91.8,8.2,4102,36,68,109,157,38,34,1725,629,59.5,0.5,1.0,1.6,2.3,0.6,0.5,25.0,9.1,512475,650000,630000,695000,640000,810000,830000,826000,955000,126,152,132,69,99,103,101,86,97,492,341,638,70,500,2913,336,175,3178,123,1493,68.0,3.9,32.0
794,E02000796,Richmond upon Thames 013,7174,381,2174,387,197,3139,69.6,3.7,21.1,3.8,1.9,30.4,7567,2746,73.4,26.6,3489,429,89.1,10.9,5368,92,556,25,1022,506,82,1946,716,52.1,0.9,5.4,0.2,9.9,4.9,0.8,18.9,6.9,249950,250000,291000,305000,250000,295000,300000,315000,336000,151,189,163,91,66,99,90,119,117,1682,1060,1143,256,960,2454,678,456,5283,326,2212,70.5,6.2,29.5
795,E02000797,Richmond upon Thames 014,6275,228,331,68,77,704,89.9,3.3,4.7,1.0,1.1,10.1,5528,1451,79.2,20.8,3100,173,94.7,5.3,3696,41,56,40,92,53,28,2423,550,53.0,0.6,0.8,0.6,1.3,0.8,0.4,34.7,7.9,274000,295000,335000,329000,330000,362500,375500,391500,426750,193,243,256,116,144,166,156,150,160,370,329,510,60,680,3559,293,372,4549,129,966,82.5,2.8,17.5
796,E02000798,Richmond upon Thames 015,8844,434,895,186,169,1684,84.0,4.1,8.5,1.8,1.6,16.0,8306,2222,78.9,21.1,4033,247,94.2,5.8,5828,94,229,40,413,116,43,2959,806,55.4,0.9,2.2,0.4,3.9,1.1,0.4,28.1,7.7,268500,281000,336500,327475,289950,325000,340000,366000,402000,256,312,236,140,139,174,190,159,173,1100,783,1020,191,927,3710,503,415,5976,231,1671,78.1,3.9,21.9
797,E02000799,Richmond upon Thames 016,5773,221,282,72,67,642,90.0,3.4,4.4,1.1,1.0,10.0,5181,1234,80.8,19.2,2305,113,95.3,4.7,3810,29,77,33,104,25,17,1879,441,59.4,0.5,1.2,0.5,1.6,0.4,0.3,29.3,6.9,374250,337500,445000,372500,499950,430000,450000,442500,535000,136,166,140,77,85,102,83,98,122,323,316,555,47,1023,2746,236,891,3592,96,1351,72.7,2.7,27.3
798,E02000800,Richmond upon Thames 017,4305,211,382,119,167,879,83.0,4.1,7.4,2.3,3.2,17.0,3675,1509,70.9,29.1,1970,189,91.2,8.8,2607,39,71,21,264,24,38,1642,478,50.3,0.8,1.4,0.4,5.1,0.5,0.7,31.7,9.2,250000,294000,292000,295500,312500,320000,362500,356625,398500,75,94,93,68,51,58,58,56,64,708,421,491,94,417,1619,345,174,2753,202,959,74.2,7.3,25.8
799,E02000801,Richmond upon Thames 018,6043,187,277,56,45,565,91.4,2.8,4.2,0.8,0.7,8.6,5506,1102,83.3,16.7,2779,101,96.5,3.5,3573,34,65,30,70,32,29,2222,553,54.1,0.5,1.0,0.5,1.1,0.5,0.4,33.6,8.4,285000,322500,379950,415000,392500,382500,399475,459000,487500,164,216,212,99,111,136,132,132,132,415,321,584,73,607,3072,200,292,3875,115,1097,77.9,3.0,22.1
800,E02000802,Richmond upon Thames 019,6054,221,315,73,84,693,89.7,3.3,4.7,1.1,1.2,10.3,5624,1123,83.4,16.6,2693,147,94.8,5.2,3800,48,54,35,170,25,24,2043,548,56.3,0.7,0.8,0.5,2.5,0.4,0.4,30.3,8.1,250000,295000,326000,345000,340750,385000,401000,427500,450000,189,199,168,97,94,129,118,134,141,611,388,645,103,609,2758,256,170,3705,130,1141,76.5,3.5,23.5
801,E02000803,Richmond upon Thames 020,7858,339,846,216,128,1529,83.7,3.6,9.0,2.3,1.4,16.3,7501,1886,79.9,20.1,3821,265,93.5,6.5,5251,89,160,18,406,138,65,2489,771,55.9,0.9,1.7,0.2,4.3,1.5,0.7,26.5,8.2,210000,228000,270000,250000,250000,259750,286250,315000,311500,203,220,216,97,99,112,126,128,118,1334,866,1076,193,872,2754,485,286,4934,245,1912,72.1,5.0,27.9
802,E02000804,Richmond upon Thames 021,6444,225,303,64,70,662,90.7,3.2,4.3,0.9,1.0,9.3,5802,1304,81.6,18.4,2982,166,94.7,5.3,3923,53,63,40,86,39,25,2291,586,55.2,0.7,0.9,0.6,1.2,0.5,0.4,32.2,8.2,320000,335000,378000,346500,334000,387500,395000,435000,550000,157,201,199,104,112,138,111,118,127,483,391,587,71,654,3285,251,264,4066,145,1147,78.0,3.6,22.0
803,E02000805,Richmond upon Thames 022,9054,347,515,160,145,1167,88.6,3.4,5.0,1.6,1.4,11.4,8151,2070,79.7,20.3,4216,239,94.6,5.4,5384,80,119,63,239,22,35,3395,884,52.7,0.8,1.2,0.6,2.3,0.2,0.3,33.2,8.6,327000,313750,350000,347500,402500,372500,387500,382250,415000,241,298,265,153,148,168,214,288,237,810,536,882,105,955,4359,485,545,5385,231,2044,72.5,4.3,27.5
804,E02000806,Richmond upon Thames 023,8856,301,633,104,91,1129,88.7,3.0,6.3,1.0,0.9,11.3,8318,1667,83.3,16.7,3984,190,95.4,4.6,5665,84,152,43,217,86,55,2794,889,56.7,0.8,1.5,0.4,2.2,0.9,0.6,28.0,8.9,295000,308500,392475,295000,315000,375000,390000,370000,428000,215,256,204,137,111,124,172,145,176,1009,762,1029,149,871,3802,432,244,5407,200,1863,74.4,3.7,25.6
805,E02000807,Southwark 001,5639,421,1480,536,237,2674,67.8,5.1,17.8,6.4,2.9,32.2,4632,3681,55.7,44.3,3071,634,82.9,17.1,4121,167,329,51,370,32,42,2551,650,49.6,2.0,4.0,0.6,4.5,0.4,0.5,30.7,7.8,249995,258000,330000,348700,313750,323500,358000,338500,380000,224,254,321,187,98,124,225,138,174,732,521,527,85,618,4158,655,686,5748,279,1401,80.4,4.9,19.6
806,E02000808,Southwark 002,5835,515,1322,1221,209,3267,64.1,5.7,14.5,13.4,2.3,35.9,5433,3669,59.7,40.3,3676,491,88.2,11.8,4285,97,257,67,636,46,43,2901,770,47.1,1.1,2.8,0.7,7.0,0.5,0.5,31.9,8.5,320000,296500,418000,360000,375000,450500,475000,535000,585000,172,423,241,169,147,130,166,192,129,888,540,618,62,1122,4369,603,1476,5787,349,2106,73.3,6.0,26.7
807,E02000809,Southwark 003,8269,590,1259,1208,385,3442,70.6,5.0,10.8,10.3,3.3,29.4,6850,4861,58.5,41.5,5184,752,87.3,12.7,5496,157,266,142,490,31,53,4170,906,46.9,1.3,2.3,1.2,4.2,0.3,0.5,35.6,7.7,312500,368250,425000,440000,395000,440000,460000,490500,575000,606,578,391,194,211,294,300,276,266,676,540,619,46,721,7243,780,936,8733,346,1739,83.4,4.0,16.6
808,E02000810,Southwark 004,5610,561,854,1811,308,3534,61.4,6.1,9.3,19.8,3.4,38.6,5681,3463,62.1,37.9,3567,570,86.2,13.8,4913,134,125,31,724,18,39,2421,739,53.7,1.5,1.4,0.3,7.9,0.2,0.4,26.5,8.1,195750,188000,230000,277500,270000,282000,275000,355000,339000,90,103,135,74,111,158,163,154,111,1488,733,714,98,660,3070,750,752,5240,461,1908,73.3,8.8,26.7
809,E02000812,Southwark 006,5351,598,1447,2524,370,4939,52.0,5.8,14.1,24.5,3.6,48.0,5935,4355,57.7,42.3,3806,579,86.8,13.2,5051,139,268,56,1047,46,40,2770,873,49.1,1.4,2.6,0.5,10.2,0.4,0.4,26.9,8.5,265000,241667,330000,325000,343000,346000,307500,312500,370000,121,152,235,101,91,100,88,101,141,1257,694,737,91,1184,4013,747,1652,5853,445,2517,69.9,7.6,30.1
810,E02000813,Southwark 007,5025,439,1008,1812,307,3566,58.5,5.1,11.7,21.1,3.6,41.5,5059,3532,58.9,41.1,3105,641,82.9,17.1,4620,175,114,14,707,12,30,2288,631,53.8,2.0,1.3,0.2,8.2,0.1,0.3,26.6,7.3,202500,191500,250000,225000,249995,297000,260000,305000,360000,88,123,146,45,65,185,55,191,351,1442,690,719,75,664,2622,751,799,4686,422,1867,71.5,9.0,28.5
811,E02000814,Southwark 008,5809,407,1354,881,201,2843,67.1,4.7,15.6,10.2,2.3,32.9,4775,3877,55.2,44.8,3191,685,82.3,17.7,4345,163,187,23,369,22,54,2828,661,50.2,1.9,2.2,0.3,4.3,0.3,0.6,32.7,7.6,238000,245000,295000,270000,270000,309000,305500,309250,350000,199,241,256,83,86,110,130,126,143,828,516,561,76,606,4369,679,744,5965,310,1447,80.5,5.2,19.5
812,E02000815,Southwark 009,3227,375,1284,1317,294,3270,49.7,5.8,19.8,20.3,4.5,50.3,3506,2991,54.0,46.0,2041,475,81.1,18.9,2790,118,194,27,890,32,39,1862,545,42.9,1.8,3.0,0.4,13.7,0.5,0.6,28.7,8.4,223500,229995,249500,280000,307500,281250,250000,415000,310000,82,117,104,67,54,46,59,65,57,539,370,453,32,992,2719,523,1448,3819,212,1701,69.2,5.6,30.8
813,E02000816,Southwark 010,5664,541,642,1859,337,3379,62.6,6.0,7.1,20.6,3.7,37.4,5665,3378,62.6,37.4,3314,645,83.7,16.3,5356,86,87,9,609,10,37,2186,663,59.2,1.0,1.0,0.1,6.7,0.1,0.4,24.2,7.3,167000,166000,201250,220000,175000,205000,200500,215000,237500,146,146,148,79,31,62,76,96,95,1749,888,837,110,693,2269,816,709,4961,490,2040,70.9,9.9,29.1
814,E02000817,Southwark 011,3816,301,486,1656,235,2678,58.8,4.6,7.5,25.5,3.6,41.2,4113,2381,63.3,36.7,2381,428,84.8,15.2,3902,66,54,8,588,7,11,1330,528,60.1,1.0,0.8,0.1,9.1,0.1,0.2,20.5,8.1,173000,165000,210975,240000,223975,192500,185000,228250,280000,54,61,84,39,18,28,28,20,61,1547,614,558,68,443,1341,608,545,3207,378,1562,67.2,11.8,32.8
815,E02000818,Southwark 012,4027,509,699,2019,280,3507,53.5,6.8,9.3,26.8,3.7,46.5,4454,3080,59.1,40.9,2717,500,84.5,15.5,3969,117,79,11,802,8,33,1864,651,52.7,1.6,1.0,0.1,10.6,0.1,0.4,24.7,8.6,205000,212000,235000,225000,203900,244000,221000,261500,316000,79,112,97,60,30,40,40,48,49,1345,626,583,86,832,2195,631,933,4095,368,1876,68.6,9.0,31.4
816,E02000819,Southwark 013,4159,503,837,2433,383,4156,50.0,6.0,10.1,29.3,4.6,50.0,4748,3567,57.1,42.9,2776,639,81.3,18.7,4734,128,105,8,910,13,37,1708,672,56.9,1.5,1.3,0.1,10.9,0.2,0.4,20.5,8.1,155000,155000,197000,200000,169995,235000,218250,248975,230000,82,141,153,75,43,55,50,58,72,1393,769,800,85,829,2017,783,1015,4321,414,2070,67.6,9.6,32.4
817,E02000820,Southwark 014,4715,538,781,2136,333,3788,55.5,6.3,9.2,25.1,3.9,44.5,4939,3564,58.1,41.9,3228,645,83.3,16.7,4304,132,64,23,774,13,36,2443,714,50.6,1.6,0.8,0.3,9.1,0.2,0.4,28.7,8.4,212500,245000,288000,276000,220125,321625,311000,315000,330000,96,155,189,88,50,349,190,85,115,1214,666,721,99,771,2940,714,927,4983,458,1808,73.4,9.2,26.6
818,E02000821,Southwark 015,3033,631,847,3467,408,5353,36.2,7.5,10.1,41.3,4.9,63.8,4441,3945,53.0,47.0,2503,594,80.8,19.2,4684,149,19,13,1296,6,48,1520,651,55.9,1.8,0.2,0.2,15.5,0.1,0.6,18.1,7.8,210000,190000,225000,236125,185000,239000,210000,219000,202500,37,33,37,20,15,19,19,30,36,1447,806,792,81,743,1710,832,818,4120,512,2043,66.9,12.4,33.1
819,E02000822,Southwark 016,3279,437,858,3214,323,4832,40.4,5.4,10.6,39.6,4.0,59.6,4401,3710,54.3,45.7,2705,589,82.1,17.9,4582,156,43,17,1105,1,31,1494,682,56.5,1.9,0.5,0.2,13.6,0.0,0.4,18.4,8.4,183500,171000,211250,190000,173725,225000,198500,238250,250000,36,52,42,17,22,23,18,30,31,1364,803,821,70,651,1782,791,718,4221,507,1799,70.1,12.0,29.9
820,E02000823,Southwark 017,3782,531,634,2435,351,3951,48.9,6.9,8.2,31.5,4.5,51.1,4379,3354,56.6,43.4,2664,491,84.4,15.6,4190,111,65,17,765,18,56,1812,699,54.2,1.4,0.8,0.2,9.9,0.2,0.7,23.4,9.0,250000,246500,250000,257000,249975,250000,250000,310000,300000,90,120,96,35,40,50,44,59,166,1208,637,691,78,694,2293,686,782,4372,401,1664,72.4,9.2,27.6
821,E02000824,Southwark 018,2860,658,654,4907,489,6708,29.9,6.9,6.8,51.3,5.1,70.1,5044,4524,52.7,47.3,2982,571,83.9,16.1,5759,153,35,2,1310,19,39,1409,842,60.2,1.6,0.4,0.0,13.7,0.2,0.4,14.7,8.8,161000,174998,195750,205000,170000,182500,197475,207500,220000,43,52,84,26,12,23,24,16,41,1563,902,1037,65,809,1927,793,907,4593,607,2206,67.6,13.2,32.4
822,E02000825,Southwark 019,2511,729,793,5259,357,7138,26.0,7.6,8.2,54.5,3.7,74.0,4995,4654,51.8,48.2,2978,567,84.0,16.0,5852,130,56,8,1273,11,25,1479,815,60.6,1.3,0.6,0.1,13.2,0.1,0.3,15.3,8.4,189951,214495,199000,188250,172000,184000,174000,197000,200000,84,138,85,70,18,32,30,43,67,1398,948,983,77,737,2188,811,843,4747,585,2160,68.7,12.3,31.3
823,E02000826,Southwark 020,3810,569,726,3381,402,5078,42.9,6.4,8.2,38.0,4.5,57.1,5109,3779,57.5,42.5,3000,539,84.8,15.2,4756,146,32,19,972,18,44,2065,836,53.5,1.6,0.4,0.2,10.9,0.2,0.5,23.2,9.4,200000,185000,208500,218000,203750,235000,302500,204000,272000,135,153,134,67,54,39,46,68,91,1253,744,846,75,818,2526,782,880,4819,499,1933,71.4,10.4,28.6
824,E02000827,Southwark 021,3841,645,863,4539,471,6518,37.1,6.2,8.3,43.8,4.5,62.9,5225,5134,50.4,49.6,3505,799,81.4,18.6,6031,125,76,19,1223,6,34,1976,869,58.2,1.2,0.7,0.2,11.8,0.1,0.3,19.1,8.4,164500,167000,200000,195000,168000,216000,216000,290000,205251,76,91,106,49,30,54,55,69,42,1551,918,922,99,879,2784,994,935,5549,574,2296,70.7,10.3,29.3
825,E02000828,Southwark 022,2706,552,856,3875,394,5677,32.3,6.6,10.2,46.2,4.7,67.7,4308,4075,51.4,48.6,2625,555,82.5,17.5,4985,146,52,13,1062,7,48,1404,666,59.5,1.7,0.6,0.2,12.7,0.1,0.6,16.7,7.9,200000,185000,195000,200000,190000,202500,194250,209950,242000,70,83,93,46,23,54,48,45,59,1325,756,841,96,763,1968,746,811,4342,543,1916,69.4,12.5,30.6
826,E02000829,Southwark 023,4301,761,695,4290,342,6088,41.4,7.3,6.7,41.3,3.3,58.6,5881,4508,56.6,43.4,3767,567,86.9,13.1,5740,102,87,13,973,20,59,2436,959,55.3,1.0,0.8,0.1,9.4,0.2,0.6,23.4,9.2,184000,219950,227500,240000,197200,247750,218000,271000,273750,131,155,201,89,53,74,77,76,112,1724,919,973,111,873,2930,920,860,5716,681,2308,71.2,11.9,28.8
827,E02000830,Southwark 024,5406,488,615,2077,284,3464,60.9,5.5,6.9,23.4,3.2,39.1,5825,3045,65.7,34.3,3423,360,90.5,9.5,4167,105,66,41,507,17,45,3087,835,47.0,1.2,0.7,0.5,5.7,0.2,0.5,34.8,9.4,235000,249950,289500,280000,245000,266000,310000,315000,399950,143,208,219,89,105,124,122,135,147,864,593,699,82,764,3860,562,745,5424,382,1680,76.4,7.0,23.6
828,E02000831,Southwark 025,5302,623,662,2564,227,4076,56.5,6.6,7.1,27.3,2.4,43.5,6195,3183,66.1,33.9,3563,355,90.9,9.1,4504,126,69,35,715,18,40,3006,865,48.0,1.3,0.7,0.4,7.6,0.2,0.4,32.1,9.2,230000,250000,290000,350000,302000,337500,380000,350000,387500,171,181,171,81,108,138,143,141,120,1096,652,758,83,746,3720,588,616,5484,387,1782,75.5,7.1,24.5
829,E02000832,Southwark 026,4382,759,621,3950,248,5578,44.0,7.6,6.2,39.7,2.5,56.0,6387,3573,64.1,35.9,3680,426,89.6,10.4,5666,102,48,24,846,25,55,2323,871,56.9,1.0,0.5,0.2,8.5,0.3,0.6,23.3,8.7,204975,220000,248000,250000,250000,234950,255000,289835,285000,138,188,142,71,57,83,85,94,119,1691,921,979,105,774,2640,682,667,5078,465,2270,69.1,9.2,30.9
830,E02000833,Southwark 027,3685,547,757,2522,244,4070,47.5,7.1,9.8,32.5,3.1,52.5,4696,3059,60.6,39.4,2623,350,88.2,11.8,4121,113,77,27,654,23,44,1973,723,53.1,1.5,1.0,0.3,8.4,0.3,0.6,25.4,9.3,190500,198250,226000,227750,225000,212500,265000,247500,245500,83,96,127,52,61,70,81,92,84,882,597,710,72,742,2495,557,916,4155,341,1653,71.5,8.2,28.5
831,E02000834,Southwark 028,6458,593,505,1458,185,2741,70.2,6.4,5.5,15.8,2.0,29.8,6685,2514,72.7,27.3,3921,277,93.4,6.6,4197,84,83,45,367,47,58,3417,901,45.6,0.9,0.9,0.5,4.0,0.5,0.6,37.1,9.8,249950,267500,345000,315000,320000,338250,352500,425000,400000,275,236,205,103,133,172,182,141,169,877,597,595,68,661,4557,416,429,6001,310,1414,80.9,5.2,19.1
832,E02000835,Southwark 029,4441,469,357,1854,115,2795,61.4,6.5,4.9,25.6,1.6,38.6,5083,2153,70.2,29.8,2715,215,92.7,7.3,3618,63,81,11,408,12,23,2361,659,50.0,0.9,1.1,0.2,5.6,0.2,0.3,32.6,9.1,243000,218239,250000,285000,265000,295000,297500,318000,369000,130,164,168,65,85,109,104,113,144,940,555,660,82,535,2478,412,364,4028,344,1337,75.1,8.5,24.9
833,E02000836,Southwark 030,6107,493,423,1126,91,2133,74.1,6.0,5.1,13.7,1.1,25.9,6184,2056,75.0,25.0,3191,171,94.9,5.1,3886,83,92,39,240,10,41,3024,825,47.2,1.0,1.1,0.5,2.9,0.1,0.5,36.7,10.0,260000,328000,360000,334750,385000,410000,459500,480000,535000,205,231,205,80,117,139,126,172,161,760,428,573,82,572,3863,345,330,4998,246,1320,79.1,4.9,20.9
834,E02000837,Southwark 031,7383,526,546,543,87,1702,81.3,5.8,6.0,6.0,1.0,18.7,7155,1930,78.8,21.2,3171,129,96.1,3.9,4560,81,163,69,196,15,41,3119,841,50.2,0.9,1.8,0.8,2.2,0.2,0.5,34.3,9.3,424250,522500,635000,337500,650000,695750,717500,717500,900000,184,169,136,88,102,124,118,102,108,557,351,560,58,539,4519,271,293,4877,173,1464,76.9,3.5,23.1
835,E02000838,Southwark 032,6407,522,496,1588,167,2773,69.8,5.7,5.4,17.3,1.8,30.2,6700,2480,73.0,27.0,3589,273,92.9,7.1,4564,65,81,39,423,33,43,3175,757,49.7,0.7,0.9,0.4,4.6,0.4,0.5,34.6,8.2,219475,242000,270000,270000,290000,307750,294500,315000,338500,222,254,225,83,138,148,126,163,147,1023,656,748,102,685,3706,451,416,5424,323,1541,77.9,6.0,22.1
836,E02000839,Southwark 033,5133,503,676,1569,155,2903,63.9,6.3,8.4,19.5,1.9,36.1,5591,2445,69.6,30.4,3160,221,93.5,6.5,4162,68,206,57,429,22,42,2329,721,51.8,0.8,2.6,0.7,5.3,0.3,0.5,29.0,9.0,202000,237500,236000,247500,250000,280000,291625,268000,285000,129,273,146,79,66,105,90,105,130,810,512,714,63,567,3196,495,365,4216,281,1625,72.2,6.7,27.8
837,E02006802,Southwark 034,4376,444,1155,1480,234,3313,56.9,5.8,15.0,19.2,3.0,43.1,4542,3147,59.1,40.9,2501,366,87.2,12.8,3552,97,108,28,871,35,40,2367,591,46.2,1.3,1.4,0.4,11.3,0.5,0.5,30.8,7.7,241500,249950,307500,325000,267500,356250,305000,342500,385750,78,104,107,39,45,52,65,64,53,953,615,696,61,1092,2705,647,1766,4297,391,2239,65.7,9.1,34.3
838,E02000840,Sutton 001,6112,364,892,687,116,2059,74.8,4.5,10.9,8.4,1.4,25.2,6537,1634,80.0,20.0,2934,272,91.5,8.5,4554,38,242,5,320,4,30,2367,611,55.7,0.5,3.0,0.1,3.9,0.0,0.4,29.0,7.5,170000,177000,210000,205000,173500,184500,186500,200500,217250,104,143,138,79,71,60,54,58,66,1731,1107,971,140,702,1071,436,307,4114,341,1628,71.6,8.3,28.4
839,E02000841,Sutton 002,6344,390,1220,652,115,2377,72.7,4.5,14.0,7.5,1.3,27.3,6640,2081,76.1,23.9,2946,389,88.3,11.7,4832,89,304,10,421,11,43,2454,557,55.4,1.0,3.5,0.1,4.8,0.1,0.5,28.1,6.4,180000,185000,210000,215000,179500,200000,190000,202000,209000,155,123,156,65,52,53,58,61,73,1824,1135,1051,152,750,1183,535,329,4490,381,1709,72.4,8.5,27.6
840,E02000842,Sutton 003,5939,211,1110,315,91,1727,77.5,2.8,14.5,4.1,1.2,22.5,6129,1537,80.0,20.0,2664,215,92.5,7.5,4702,56,461,8,327,13,27,1581,491,61.3,0.7,6.0,0.1,4.3,0.2,0.4,20.6,6.4,233500,235000,272000,250000,235000,260000,250000,250000,285000,125,147,157,74,63,64,78,95,85,1341,1000,1021,227,745,1440,434,279,4214,159,1442,74.5,3.8,25.5
841,E02000843,Sutton 004,5972,359,576,509,79,1523,79.7,4.8,7.7,6.8,1.1,20.3,6136,1359,81.9,18.1,3079,192,94.1,5.9,4216,40,141,6,300,13,41,2241,497,56.3,0.5,1.9,0.1,4.0,0.2,0.5,29.9,6.6,152500,159950,173975,181950,160000,167950,174000,178998,205000,197,276,226,119,105,109,89,152,120,1100,931,976,158,769,1671,337,202,4442,259,1143,79.5,5.8,20.5
842,E02000844,Sutton 005,6284,259,614,542,80,1495,80.8,3.3,7.9,7.0,1.0,19.2,6500,1279,83.6,16.4,2946,171,94.5,5.5,4685,52,197,12,254,6,21,2091,461,60.2,0.7,2.5,0.2,3.3,0.1,0.3,26.9,5.9,190000,199000,212500,222950,191000,226000,215000,236500,223000,149,187,179,91,77,112,91,90,96,1423,1017,1079,189,699,1223,443,246,4215,260,1416,74.9,6.2,25.1
843,E02000845,Sutton 006,7102,348,1074,161,182,1765,80.1,3.9,12.1,1.8,2.1,19.9,6890,1977,77.7,22.3,3177,295,91.5,8.5,4984,80,310,41,409,15,49,2251,728,56.2,0.9,3.5,0.5,4.6,0.2,0.6,25.4,8.2,239950,250000,285000,272000,230000,260000,275000,295000,284950,221,313,271,115,111,131,161,139,145,1102,947,1049,190,879,2252,491,241,5076,228,1404,78.3,4.5,21.7
844,E02000846,Sutton 007,5506,257,903,328,59,1547,78.1,3.6,12.8,4.7,0.8,21.9,5600,1453,79.4,20.6,2499,209,92.3,7.7,4330,53,308,13,294,7,12,1538,498,61.4,0.8,4.4,0.2,4.2,0.1,0.2,21.8,7.1,225000,230000,250000,248000,215000,240000,245000,250000,269950,143,170,168,78,75,84,71,74,75,1161,824,956,189,657,1474,394,230,3747,168,1303,74.2,4.5,25.8
